{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Alte Schule Neuland,de:02000:49909::49952701,149,1,Stadtbus,55,POINT (568199.611042 5925100.116124),EPSG:25832
Schule Neuland,de:02000:49910::49952901,149,1,Stadtbus,55,POINT (568748.376395 5924864.306890),EPSG:25832
Fünfhausener Hauptdeich,de:02000:49911::49953001,149,1,Stadtbus,55,POINT (569365.064517 5924670.653871),EPSG:25832
Schlachthofstraße (Süd),de:02000:49953,349,1,Stadtbus,49,POINT (566005.017942 5923832.442562),EPSG:25832
Schlachthofstraße (Nord),de:02000:49954,349,1,Stadtbus,49,POINT (566080.661833 5924176.869905),EPSG:25832
Ziegelerstraße,de:02000:50001::500001,154,1,Stadtbus,132,POINT (565745.197837 5928158.404212),EPSG:25832
Mengestraße,de:02000:50002::500041,"151,152,154,156,252,M13,N640",7,"Metrobus, Nachtbus, Stadtbus",711,POINT (565762.710026 5928425.690505),EPSG:25832
Rathaus Wilhelmsburg,de:02000:50003::500006,"151,152,154,156,252,M13,N640",7,"Metrobus, Nachtbus, Stadtbus",711,POINT (566132.395602 5928271.734553),EPSG:25832
Dratelnstraße,de:02000:50004::500007,"151,152,154,155,156,252,M13,N640",8,"Metrobus, Nachtbus, Stadtbus",816,POINT (566267.920297 5928211.322223),EPSG:25832
Rotenhäuser Straße (West),de:02000:50005::500011,"151,152,156,252,M13,N640",6,"Metrobus, Nachtbus, Stadtbus",580,POINT (565791.172663 5928878.814348),EPSG:25832
Neuhöfer Straße (Ost),de:02000:50006::500013,"151,152,156,252,N640",5,"Nachtbus, Stadtbus",182,POINT (565829.495435 5929489.229012),EPSG:25832
Vogelhüttendeich,de:02000:50007::500016,"M13,N640",2,"Metrobus, Nachtbus",410,POINT (565868.598986 5930157.382652),EPSG:25832
Harburger Chaussee,de:02000:50009::500018,"155,M13,N640",3,"Metrobus, Nachtbus, Stadtbus",523,POINT (566753.559880 5930669.284001),EPSG:25832
Mannesallee,de:02000:50011::500032,"156,M13,N640",3,"Metrobus, Nachtbus, Stadtbus",453,POINT (565461.796187 5929990.363554),EPSG:25832
Krankenhaus Groß-Sand,de:02000:50013::500029,M13,1,Metrobus,398,POINT (565400.479788 5929014.770217),EPSG:25832
Neuhöfer Straße (Mitte),de:02000:50014::500026,"151,152,252",3,Stadtbus,120,POINT (565153.053478 5929531.037514),EPSG:25832
Ernastraße,de:02000:50015::530001,156,1,Stadtbus,21,POINT (565183.637575 5930418.030782),EPSG:25832
Industriestraße,de:02000:50016::500040,156,1,Stadtbus,23,POINT (565166.780375 5930218.861681),EPSG:25832
Brandenburger Straße,de:02000:53022::530010,156,1,Stadtbus,44,POINT (565123.736066 5931135.017617),EPSG:25832
Inselpark,de:02000:50017::500004,"151,152,154,155,156,252,M13,N640",8,"Metrobus, Nachtbus, Stadtbus",816,POINT (566548.279970 5928085.660341),EPSG:25832
Estebogen,de:02000:51001::510001,"150,2044,257",3,Stadtbus,110,POINT (551174.570843 5931585.334220),EPSG:25832
Altes Estesperrwerk,de:02000:51002::510002,"150,2044,257",3,Stadtbus,169,POINT (551391.685659 5931905.510944),EPSG:25832
Cranz (Fähre),de:02000:51003::510003,"150,2044,257",3,Stadtbus,169,POINT (551673.594150 5932132.185214),EPSG:25832
Cranzer Elbdeich,de:02000:51004::510004,"150,2044,257",3,Stadtbus,158,POINT (551325.147155 5932673.997924),EPSG:25832
Norderschulweg,de:02000:51012::510014,"146,150,251,350,450,N611,X40",7,"Expressbus, Nachtbus, Stadtbus",377,POINT (558069.279767 5931975.916735),EPSG:25832
Finkenwerder (Fähre),de:02000:51014::510017,"150,251,350,450",4,Stadtbus,241,POINT (558266.980060 5932169.626789),EPSG:25832
Seehofring (Nord),de:02000:51015::51953601,"257,350",2,Stadtbus,27,POINT (551734.818102 5930970.909946),EPSG:25832
Norderkirchenweg,de:02000:51020::510000,450,1,Stadtbus,35,POINT (557277.054931 5931417.673986),EPSG:25832
Seehofring (Süd),de:02000:51026::51951801,"257,350",2,Stadtbus,27,POINT (551809.373096 5930528.050225),EPSG:25832
Nehlsstraße,de:02000:53014::530035,"156,256",2,Stadtbus,62,POINT (564271.855755 5931678.015590),EPSG:25832
Nincoper Straße 99,de:02000:51919::51957701,"257,350",2,Stadtbus,64,POINT (553296.664262 5929695.178454),EPSG:25832
Organistenweg,de:02000:51920::51957901,257,1,Stadtbus,13,POINT (553828.564779 5930506.663292),EPSG:25832
Schule Arp-Schnitger-Stieg,de:02000:51921::51958101,257,1,Stadtbus,13,POINT (553798.860658 5930060.302566),EPSG:25832
Arp-Schnitger-Stieg,de:02000:51922::51958501,"257,350",2,Stadtbus,73,POINT (553782.413960 5929726.186648),EPSG:25832
Nincoper Straße 28,de:02000:51923::51958701,257,1,Stadtbus,72,POINT (554347.365375 5929633.018632),EPSG:25832
Hasselwerder Straße,de:02000:51924::51958901,257,1,Stadtbus,72,POINT (554712.845026 5929660.769051),EPSG:25832
Vierzigstücken 73,de:02000:51925::51959101,257,1,Stadtbus,73,POINT (554961.559185 5929506.540757),EPSG:25832
Vierzigstücken 31,de:02000:51926::51959301,257,1,Stadtbus,73,POINT (555474.077516 5929107.663677),EPSG:25832
Achtern Brack (West),de:02000:51927::51959501,257,1,Stadtbus,73,POINT (555948.693839 5929019.846375),EPSG:25832
Achtern Brack (Ost),de:02000:51928::51959701,257,1,Stadtbus,73,POINT (556355.481639 5929130.194789),EPSG:25832
Hohenwischer Straße 223,de:02000:51929::51959901,257,1,Stadtbus,73,POINT (556637.093805 5929152.686660),EPSG:25832
Hohenwischer Straße 149,de:02000:51930::51960101,257,1,Stadtbus,73,POINT (557400.859710 5929177.528771),EPSG:25832
Hohenwischer Straße 123,de:02000:51931::51960301,257,1,Stadtbus,73,POINT (557688.242760 5929246.009804),EPSG:25832
Hohenwischer Straße 101,de:02000:51932::51960501,257,1,Stadtbus,73,POINT (558110.357049 5928991.671698),EPSG:25832
AIRBUS (Werkgelände),de:02000:51933::76519606,"1705,2703,2704,2706,2707,2708,2711,2712,2713,2718,2719,4714,4750",13,Stadtbus,48,POINT (555726.980000 5932795.340000),EPSG:25832
Seehofweg,de:02000:51951::51951601,"257,350",2,Stadtbus,27,POINT (551907.847781 5930870.115994),EPSG:25832
Urenfleet,de:02000:51952::51951701,"257,350",2,Stadtbus,27,POINT (551916.024090 5930590.956461),EPSG:25832
Sietas,de:02000:51973::51973901,"257,2719,350,550",4,Stadtbus,111,POINT (552199.760716 5931659.468864),EPSG:25832
Altenwerder Hauptstraße (Süd),de:02000:52006::520003,151,1,Stadtbus,22,POINT (560974.279376 5928180.590872),EPSG:25832
Altenwerder Hauptstraße (Mitte),de:02000:52007::520020,151,1,Stadtbus,44,POINT (561120.983074 5928321.469564),EPSG:25832
Am Altenwerder Kirchtal,de:02000:52008::520014,151,1,Stadtbus,44,POINT (561120.000367 5929074.668781),EPSG:25832
Zollamt Waltershof,de:02000:52009::520039,"151,451",2,Stadtbus,77,POINT (561387.783006 5930504.875148),EPSG:25832
Nippoldstraße (Ost),de:02000:52010::530003,"151,152",2,Stadtbus,92,POINT (564271.954589 5930025.765959),EPSG:25832
Dradenau,de:02000:52011::520022,451,1,Stadtbus,45,POINT (559592.378879 5931124.916897),EPSG:25832
Am Altenwerder Kirchtal (Süd),de:02000:52013::520018,151,1,Stadtbus,44,POINT (561143.228112 5928730.126935),EPSG:25832
Klärwerk Dradenau,de:02000:52015::520028,451,1,Stadtbus,23,POINT (560616.965439 5930318.517998),EPSG:25832
Eurokombi,de:02000:52016::520029,451,1,Stadtbus,45,POINT (558842.643097 5932059.635369),EPSG:25832
Bubendey-Ufer (Fähre),de:02000:52017::520031,451,1,Stadtbus,22,POINT (558630.252243 5932649.717357),EPSG:25832
SWOP,de:02000:52018::520040,451,1,Stadtbus,45,POINT (559257.241095 5931780.753798),EPSG:25832
Container Terminal EUROGATE,de:02000:52019::520049,451,1,Stadtbus,29,POINT (561291.255752 5930837.928900),EPSG:25832
Container Terminal Burchardkai,de:02000:52020::520043,451,1,Stadtbus,16,POINT (561687.567416 5931287.769921),EPSG:25832
Parkplatz Dradenau,de:02000:52021::520044,451,1,Stadtbus,23,POINT (559874.347081 5930935.053763),EPSG:25832
Reiherstieg Hauptdeich,de:02000:53000::530026,"151,152,252",3,Stadtbus,120,POINT (564849.635785 5929586.064393),EPSG:25832
Neuhöfer Damm,de:02000:53001::530004,"151,152,252",3,Stadtbus,120,POINT (564244.003497 5929789.433721),EPSG:25832
Röörfeld,de:02000:53003::530009,152,1,Stadtbus,69,POINT (563120.670548 5930430.182379),EPSG:25832
Hachmannbrücke,de:02000:53004::530067,152,1,Stadtbus,25,POINT (563116.869560 5930573.789230),EPSG:25832
Nippoldstraße (West),de:02000:53005::530011,152,1,Stadtbus,69,POINT (562577.272907 5930623.456573),EPSG:25832
Neuhof (Fähre),de:02000:53006::530013,152,1,Stadtbus,48,POINT (562444.353822 5931135.649308),EPSG:25832
Roßweg/HDW,de:02000:53007::530015,152,1,Stadtbus,25,POINT (562725.610778 5930863.850626),EPSG:25832
Breslauer Straße,de:02000:53009::530018,152,1,Stadtbus,9,POINT (563567.078749 5930576.487967),EPSG:25832
Ernst-August-Deich,de:02000:53010::530029,156,1,Stadtbus,44,POINT (565100.560991 5930693.062473),EPSG:25832
Ernst-August-Schleuse (Fähre),de:02000:53011::530043,156,1,Stadtbus,44,POINT (565158.169521 5930953.002165),EPSG:25832
Klütjenfelder Straße,de:02000:53012::530031,156,1,Stadtbus,21,POINT (565011.823480 5931262.644679),EPSG:25832
Norderloch,de:02000:53015::530036,"156,256",2,Stadtbus,62,POINT (564111.076378 5932493.281232),EPSG:25832
Steinwerder (Alter Elbtunnel),de:02000:53016::530037,"156,256",2,Stadtbus,32,POINT (564044.434777 5932928.455622),EPSG:25832
Rethebrücke (Nord),de:02000:53017::530006,252,1,Stadtbus,6,POINT (564076.345423 5929060.119935),EPSG:25832
Steinwerder (Fähre),de:02000:53018::530046,"156,256",2,Stadtbus,62,POINT (564008.706082 5932765.003985),EPSG:25832
Argentinienbrücke (Fähre),de:02000:53019::530012,"156,256",2,Stadtbus,68,POINT (564577.888753 5931454.062838),EPSG:25832
Roßkanal,de:02000:53020::530053,152,1,Stadtbus,25,POINT (562841.212072 5930772.120348),EPSG:25832
Worthdamm (Süd),de:02000:53801::538011,256,1,Stadtbus,15,POINT (565025.847287 5931411.244987),EPSG:25832
Indiastraße,de:02000:53803::538031,256,1,Stadtbus,65,POINT (565928.481700 5931330.985961),EPSG:25832
Dessauer Straße,de:02000:53804::538041,256,1,Stadtbus,32,POINT (566783.312356 5930978.792322),EPSG:25832
S Veddel (Westseite),de:02000:53805::538051,256,1,Stadtbus,65,POINT (567045.978914 5930933.283420),EPSG:25832
Arningstraße (Fähre),de:02000:53809::538091,256,1,Stadtbus,25,POINT (565243.180000 5932479.330000),EPSG:25832
Vogelreth,de:02000:53810::538101,256,1,Stadtbus,50,POINT (565073.480614 5931958.677275),EPSG:25832
Worthdamm,de:02000:53811::538111,256,1,Stadtbus,51,POINT (565057.928825 5931657.097235),EPSG:25832
Kamerunweg,de:02000:53813::538131,256,1,Stadtbus,56,POINT (565372.019486 5931393.349630),EPSG:25832
Kamerunweg (Kehre),de:02000:53815::538151,256,1,Stadtbus,1,POINT (565360.685592 5931816.680161),EPSG:25832
Sachsenbrücke,de:02000:53816::538162,256,1,Stadtbus,33,POINT (567411.088509 5931423.339035),EPSG:25832
Hafenmuseum,de:02000:53817::538171,256,1,Stadtbus,58,POINT (566237.429981 5931231.657071),EPSG:25832
Afrikastraße,de:02000:53905::538021,256,1,Stadtbus,65,POINT (565617.711912 5931413.447182),EPSG:25832
Terminal O'Swaldkai,de:02000:53907::538071,256,1,Stadtbus,15,POINT (567142.012842 5931644.785586),EPSG:25832
Oberwerder Damm,de:02000:54000::540105,254,1,Stadtbus,20,POINT (568083.297474 5931191.315900),EPSG:25832
Kreuzkirche Kirchdorf,de:02000:54001::540003,"152,355",2,Stadtbus,119,POINT (567399.214978 5926899.881905),EPSG:25832
Am Papenbrack,de:02000:54002::540004,"152,355",2,Stadtbus,119,POINT (566949.347474 5927043.171733),EPSG:25832
Hinter der Dorfkirche,de:02000:54003::540005,"152,355",2,Stadtbus,119,POINT (566914.352426 5927297.296377),EPSG:25832
Schwentnerring,de:02000:54004::540006,"152,355",2,Stadtbus,119,POINT (567010.395137 5927646.977207),EPSG:25832
Trettaustraße,de:02000:55023::550042,154,1,Stadtbus,132,POINT (565713.898938 5927641.686885),EPSG:25832
S Wilhelmsburg,de:02000:54006::540025,"151,152,154,155,156,252,351,355,M13,N640",10,"Metrobus, Nachtbus, Stadtbus",772,POINT (566839.342308 5928069.378486),EPSG:25832
Siedenfelder Weg (West),de:02000:54007::540034,"155,351",2,Stadtbus,104,POINT (567363.365504 5928018.732025),EPSG:25832
Siedenfelder Weg (Mitte),de:02000:54008::540033,"155,351",2,Stadtbus,104,POINT (567704.298266 5927824.793618),EPSG:25832
Aurubis Werk Ost,de:02000:54009::540032,354,1,Stadtbus,52,POINT (568676.789978 5930091.662140),EPSG:25832
Neuenfelder Straße (Schule),de:02000:54010::540022,"351,355,M13,N640",4,"Metrobus, Nachtbus, Stadtbus",433,POINT (567234.506485 5927605.291329),EPSG:25832
Thielenstraße (Ost),de:02000:54011::540039,154,1,Stadtbus,117,POINT (567231.869914 5928506.598619),EPSG:25832
Im Schönenfelde,de:02000:54012::540040,154,1,Stadtbus,117,POINT (567532.790519 5928408.695869),EPSG:25832
Wilhelmsburger Mühle,de:02000:54013::540041,154,1,Stadtbus,117,POINT (568020.965254 5928335.249560),EPSG:25832
Niedergeorgswerder Deich (Süd),de:02000:54014::540042,154,1,Stadtbus,117,POINT (568139.545578 5928807.625436),EPSG:25832
Hövelbrook,de:02000:54015::540043,154,1,Stadtbus,117,POINT (567808.215213 5929198.978174),EPSG:25832
Rahmwerder Straße,de:02000:54016::540044,154,1,Stadtbus,117,POINT (567705.225933 5929720.465955),EPSG:25832
Fiskalische Straße (Energieberg),de:02000:54017::540045,154,1,Stadtbus,117,POINT (567658.732702 5930188.242782),EPSG:25832
S Veddel,de:02000:54018::540050,"154,155,254,354,M13,N640",6,"Metrobus, Nachtbus, Stadtbus",493,POINT (567179.495982 5930692.883855),EPSG:25832
Wilhelmsburger Platz,de:02000:54019::540060,"154,155,254,354,N640",5,"Nachtbus, Stadtbus",321,POINT (567346.596944 5930917.045867),EPSG:25832
Hovestieg,de:02000:54020::540100,"154,155,254,354,N640",5,"Nachtbus, Stadtbus",321,POINT (567723.494585 5931158.941200),EPSG:25832
Hovestraße (Kehre),de:02000:54023::540075,254,1,Stadtbus,20,POINT (569635.742610 5930217.876644),EPSG:25832
Hovestraße 68,de:02000:54024::540076,254,1,Stadtbus,37,POINT (569393.957113 5930347.133072),EPSG:25832
Hovestraße 49,de:02000:54025::540077,254,1,Stadtbus,37,POINT (568939.409691 5930588.413266),EPSG:25832
Aurubis Zentrale,de:02000:54026::540078,254,1,Stadtbus,37,POINT (568517.596742 5930813.219229),EPSG:25832
Hovestraße 44,de:02000:54027::540094,254,1,Stadtbus,17,POINT (568272.746978 5930943.233279),EPSG:25832
Peutestraße 22,de:02000:54028::540081,354,1,Stadtbus,49,POINT (568666.682303 5931076.692192),EPSG:25832
U S Elbbrücken (Zweibrückenstraße),de:02000:54029::540291,"119,130",2,Stadtbus,186,POINT (567942.230758 5932214.264539),EPSG:25832
Georgswerder Damm,de:02000:54030::540092,254,1,Stadtbus,17,POINT (568040.100485 5931359.061586),EPSG:25832
Peuter Elbdeich,de:02000:54031::540090,354,1,Stadtbus,49,POINT (569208.266023 5930788.839783),EPSG:25832
Peutestraße 50,de:02000:54032::540089,354,1,Stadtbus,49,POINT (569539.693615 5930616.517768),EPSG:25832
Peutestraße 72,de:02000:54033::540088,354,1,Stadtbus,49,POINT (569714.708553 5930495.196077),EPSG:25832
Müggenburger Schleuse,de:02000:54034::540087,354,1,Stadtbus,49,POINT (570006.857011 5929878.354355),EPSG:25832
Algermissenstraße,de:02000:54035::540118,"154,155,351",3,Stadtbus,221,POINT (567103.162013 5928051.394949),EPSG:25832
Gewerbegebiet Obergeorgswerder,de:02000:54041::540035,354,1,Stadtbus,48,POINT (569505.497318 5929400.914691),EPSG:25832
Müggenburger Straße,de:02000:54042::540036,354,1,Stadtbus,49,POINT (569776.174771 5929632.872962),EPSG:25832
Kirchdorfer Straße (Museum Elbinsel),de:02000:55000::550033,"155,351,355,M13,N640",5,"Metrobus, Nachtbus, Stadtbus",537,POINT (567578.346123 5927414.273240),EPSG:25832
Friedhof Finkenriek,de:02000:55001::550036,152,1,Stadtbus,38,POINT (567102.020263 5925534.846978),EPSG:25832
Friedhof Finkenriek (Eingang),de:02000:55002::550009,152,1,Stadtbus,76,POINT (566675.704871 5925638.975627),EPSG:25832
Weidendamm,de:02000:55003::550006,"152,N640",2,"Nachtbus, Stadtbus",116,POINT (566760.806016 5926241.022254),EPSG:25832
Kornweide,de:02000:55004::550012,"152,153,154,N640",4,"Nachtbus, Stadtbus",269,POINT (565938.873313 5926327.137784),EPSG:25832
König-Georg-Deich,de:02000:55005::550039,"152,153,154,N640",4,"Nachtbus, Stadtbus",226,POINT (566108.345551 5925862.451107),EPSG:25832
Freiluftschule Moorwerder,de:02000:55006::550068,351,1,Stadtbus,23,POINT (570501.489567 5924321.851361),EPSG:25832
Moorwerder Hauptdeich 35,de:02000:55007::550093,351,1,Stadtbus,23,POINT (570078.368323 5924625.012798),EPSG:25832
Moorwerder Hauptdeich 69,de:02000:55008::550092,351,1,Stadtbus,23,POINT (569400.395033 5925398.603238),EPSG:25832
Heuckenlock,de:02000:55009::550032,351,1,Stadtbus,46,POINT (568963.882283 5925729.633036),EPSG:25832
Stillhorner Weg,de:02000:55010::550083,351,1,Stadtbus,46,POINT (568599.282372 5925970.236948),EPSG:25832
Schützenhof,de:02000:55011::550080,351,1,Stadtbus,22,POINT (567955.282548 5925990.025755),EPSG:25832
Am Callabrack,de:02000:55012::550046,"152,351,N640",3,"Nachtbus, Stadtbus",161,POINT (566999.500674 5926414.031177),EPSG:25832
Stübenhofer Weg,de:02000:55013::550047,"152,155,351,355,N640",5,"Nachtbus, Stadtbus",237,POINT (567177.906274 5926608.514025),EPSG:25832
Karl-Arnold-Ring,de:02000:55014::550052,"152,155,351,M13,N640",5,"Metrobus, Nachtbus, Stadtbus",486,POINT (567471.445720 5926819.592743),EPSG:25832
Kirchdorf (Süd),de:02000:55015::550054,"155,355,M13",3,"Metrobus, Stadtbus",248,POINT (567624.601700 5926650.434448),EPSG:25832
Moorwerder Osterdeich,de:02000:55016::550069,351,1,Stadtbus,23,POINT (570403.578936 5924837.282682),EPSG:25832
Moorwerder Mühle,de:02000:55017::550070,351,1,Stadtbus,23,POINT (570394.645211 5925120.687985),EPSG:25832
Moorwerder Norderdeich (Ost),de:02000:55018::550071,351,1,Stadtbus,23,POINT (570375.165411 5925475.511442),EPSG:25832
Moorwerder Norderdeich (Fußweg),de:02000:55019::550072,351,1,Stadtbus,23,POINT (570248.456233 5925761.889710),EPSG:25832
Bauernstegel,de:02000:55020::550073,351,1,Stadtbus,23,POINT (569990.986295 5926136.847671),EPSG:25832
Einlagedeich,de:02000:55021::550077,351,1,Stadtbus,23,POINT (569388.230515 5926134.896754),EPSG:25832
Goetjensorter Deich,de:02000:55022::550075,351,1,Stadtbus,23,POINT (569539.657486 5927358.532892),EPSG:25832
Hohe Schaar,de:02000:55024::550015,153,1,Stadtbus,59,POINT (565132.494542 5926159.351627),EPSG:25832
Eversween (Süd),de:02000:55025::550016,153,1,Stadtbus,27,POINT (564987.941968 5926570.879433),EPSG:25832
Eversween (Mitte),de:02000:55026::550017,153,1,Stadtbus,27,POINT (564928.127323 5927127.446795),EPSG:25832
Eversween (Nord),de:02000:55027::550018,153,1,Stadtbus,27,POINT (564742.467791 5927996.880593),EPSG:25832
Rethebrücke (Süd),de:02000:55028::550019,153,1,Stadtbus,27,POINT (564193.918428 5928571.389435),EPSG:25832
Kattwykdamm,de:02000:55029::550000,153,1,Stadtbus,30,POINT (564715.740161 5927573.768296),EPSG:25832
Haulander Weg,de:02000:55030::550041,154,1,Stadtbus,132,POINT (565686.580124 5927061.966780),EPSG:25832
Blumensand,de:02000:55031::550096,252,1,Stadtbus,6,POINT (564087.708208 5928529.085778),EPSG:25832
Rethehöft,de:02000:55032::550103,252,1,Stadtbus,3,POINT (563424.474361 5928707.302182),EPSG:25832
Burgweide,de:02000:55033::550115,"155,355",2,Stadtbus,68,POINT (567866.739384 5926889.207216),EPSG:25832
Stübenhofer Wettern,de:02000:55034::550116,"155,355",2,Stadtbus,68,POINT (567954.032572 5926737.823829),EPSG:25832
Dahlgrünring,de:02000:55035::550117,"152,155,355",3,Stadtbus,83,POINT (567593.386099 5926532.811622),EPSG:25832
Auf der Hohen Schaar,de:02000:55036::550125,153,1,Stadtbus,28,POINT (563913.366719 5928051.768491),EPSG:25832
Hohe-Schaar-Kamp,de:02000:55037::550126,153,1,Stadtbus,27,POINT (564370.848850 5927940.323669),EPSG:25832
Bf. Wandsbek,de:02000:60003::600038,"162,261,263,M10,N618",5,"Metrobus, Nachtbus, Stadtbus",593,POINT (571353.622873 5936263.508727),EPSG:25832
Gustav-Adolf-Straße,de:02000:60004:1:620004,"162,261,263,M10,N618",5,"Metrobus, Nachtbus, Stadtbus",593,POINT (571676.845261 5936350.752594),EPSG:25832
Bf. Hasselbrook,de:02000:60005:1:600048,116,1,Stadtbus,158,POINT (570023.277612 5935708.349291),EPSG:25832
Hammer Straße,de:02000:60006::600047,116,1,Stadtbus,74,POINT (570304.365540 5936082.829223),EPSG:25832
U Wandsbek Markt,de:02000:60007:3:600012,"160,162,260,263,8700,M10,M11,M23,M28,M8,M9,N600,N608,N618,X11",15,"Expressbus, Metrobus, Nachtbus, Stadtbus",1273,POINT (570758.245971 5936459.229245),EPSG:25832
Wendemuthstraße,de:02000:60008:2:600040,"116,M8,M9,N608",4,"Metrobus, Nachtbus, Stadtbus",773,POINT (571167.359123 5936733.291380),EPSG:25832
